id,time,created_at,from_user_name,text,filter_level,possibly_sensitive,withheld_copyright,withheld_scope,truncated,retweet_count,favorite_count,lang,to_user_name,in_reply_to_status_id,quoted_status_id,source,location,lat,lng,from_user_id,from_user_realname,from_user_verified,from_user_description,from_user_url,from_user_profile_image_url,from_user_utcoffset,from_user_timezone,from_user_lang,from_user_tweetcount,from_user_followercount,from_user_friendcount,from_user_favourites_count,from_user_listed,from_user_withheld_scope,from_user_created_at
1332694883467931649,1606574195,"2020-11-28 14:36:35",juanfervelasco,"Estamos recorriendo el país y dialogando con la ciudadanía en los foros #EcuadorConversa. Este espacio nos permite estar más cerca de la gente y generar propuestas de forma mancomunada. #JFenMedios 🇪🇨",low,,,,,0,0,es,juanfervelasco,1332694846570717184,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ecuador,,,56039780,"Juan Fernando Velasco",1,"Ecuatoriano de corazón. Dispuesto a que construyamos juntos un país mejor.",http://www.juanfernandovelasco.com,http://pbs.twimg.com/profile_images/1328831069731364869/S-2s6ZT0_normal.jpg,,,,11285,913952,670,1478,1332,,"2009-07-12 07:03:44"
1334855580020858884,1607089345,"2020-12-04 13:42:25",juanfervelasco,"En @camicon_ec compartimos nuestro plan de gobierno para sacar adelante al #Ecuador. Es urgente fortalecer el sector de la construcción, fomentar el empleo y reactivar la economía. #JFenMedios🇪🇨",low,,,,,0,0,es,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ecuador,,,56039780,"Juan Fernando Velasco",1,"Ecuatoriano de corazón. Dispuesto a que construyamos juntos un país mejor.",http://www.juanfernandovelasco.com,http://pbs.twimg.com/profile_images/1328831069731364869/S-2s6ZT0_normal.jpg,,,,11315,913790,672,1480,1332,,"2009-07-12 07:03:44"
1335583059740139522,1607262790,"2020-12-06 13:53:10",RedesBarriales,"RT @juanfervelasco: #JFenMedios | Este jueves daré a conocer nuestra propuesta de desarrollo, empleo y seguridad para el país. Les invi… https://t.co/ortNTpHRQo",low,,,,,0,0,es,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Guayas, Ecuador",,,764125623224852480,"Redes Barriales",0,"Las propuestas sociales deben salir desde los territorios, consideramos a los barrios, como proponentes directos para la ejecución de programas y proyectos.",,http://pbs.twimg.com/profile_images/764130110719008768/s4D54zwN_normal.jpg,,,,1094,64,211,1185,0,,"2016-08-12 15:45:20"
1342971782253445120,1609024398,"2020-12-26 23:13:18",Siloren3,"RT @juanfervelasco: Ahora | Inicia la entrevista en @RadioMorena640. Les invito a conocer la propuesta del cambio para #Ecuador. #JFenMedios 🇪🇨",low,,,,,0,0,es,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,1338511310548570113,Siloren,0,,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,,12,0,3,13,0,,"2020-12-14 15:49:33"
1342972432626429953,1609024553,"2020-12-26 23:15:53",Siloren3,"RT @juanfervelasco: En @LaRadioAsamblea comentamos sobre las medidas que tomaremos para fortalecer el empleo en el país. #JFenMedios 🇪🇨",low,,,,,0,0,es,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,1338511310548570113,Siloren,0,,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,,18,0,3,19,0,,"2020-12-14 15:49:33"
